article_id,source_path,frontend_url,destination_path,status
0573716046,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0573716046.jpg,/images/057/0573716046.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0573716046.jpg,copied
0573716049,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0573716049.jpg,/images/057/0573716049.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0573716049.jpg,copied
0573716050,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0573716050.jpg,/images/057/0573716050.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0573716050.jpg,copied
0573716052,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0573716052.jpg,/images/057/0573716052.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0573716052.jpg,copied
0573716053,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0573716053.jpg,/images/057/0573716053.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0573716053.jpg,copied
0573716054,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0573716054.jpg,/images/057/0573716054.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0573716054.jpg,copied
0573716072,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0573716072.jpg,/images/057/0573716072.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0573716072.jpg,copied
0573937001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0573937001.jpg,/images/057/0573937001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0573937001.jpg,copied
0573937002,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0573937002.jpg,/images/057/0573937002.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0573937002.jpg,copied
0573937003,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0573937003.jpg,/images/057/0573937003.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0573937003.jpg,copied
0573937005,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0573937005.jpg,/images/057/0573937005.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0573937005.jpg,copied
0573937006,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0573937006.jpg,/images/057/0573937006.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0573937006.jpg,copied
0574109001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109001.jpg,/images/057/0574109001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109001.jpg,copied
0574109011,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109011.jpg,/images/057/0574109011.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109011.jpg,copied
0574109012,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109012.jpg,/images/057/0574109012.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109012.jpg,copied
0574109013,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109013.jpg,/images/057/0574109013.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109013.jpg,copied
0574109014,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109014.jpg,/images/057/0574109014.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109014.jpg,copied
0574109015,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109015.jpg,/images/057/0574109015.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109015.jpg,copied
0574109017,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109017.jpg,/images/057/0574109017.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109017.jpg,copied
0574109020,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109020.jpg,/images/057/0574109020.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109020.jpg,copied
0574109021,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109021.jpg,/images/057/0574109021.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109021.jpg,copied
0574109022,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109022.jpg,/images/057/0574109022.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109022.jpg,copied
0574109023,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109023.jpg,/images/057/0574109023.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109023.jpg,copied
0574109025,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109025.jpg,/images/057/0574109025.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109025.jpg,copied
0574109026,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109026.jpg,/images/057/0574109026.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109026.jpg,copied
0574109028,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109028.jpg,/images/057/0574109028.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109028.jpg,copied
0574109029,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109029.jpg,/images/057/0574109029.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109029.jpg,copied
0574109032,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109032.jpg,/images/057/0574109032.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109032.jpg,copied
0574109035,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109035.jpg,/images/057/0574109035.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109035.jpg,copied
0574109038,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109038.jpg,/images/057/0574109038.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109038.jpg,copied
0574109039,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109039.jpg,/images/057/0574109039.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109039.jpg,copied
0574109042,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109042.jpg,/images/057/0574109042.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109042.jpg,copied
0574109043,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109043.jpg,/images/057/0574109043.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109043.jpg,copied
0574109051,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574109051.jpg,/images/057/0574109051.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574109051.jpg,copied
0574354002,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574354002.jpg,/images/057/0574354002.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574354002.jpg,copied
0574399001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574399001.jpg,/images/057/0574399001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574399001.jpg,copied
0574399003,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0574399003.jpg,/images/057/0574399003.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0574399003.jpg,copied
0575172001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0575172001.jpg,/images/057/0575172001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0575172001.jpg,copied
0575324001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0575324001.jpg,/images/057/0575324001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0575324001.jpg,copied
0575347003,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0575347003.jpg,/images/057/0575347003.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0575347003.jpg,copied
0575347005,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0575347005.jpg,/images/057/0575347005.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0575347005.jpg,copied
0575347009,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0575347009.jpg,/images/057/0575347009.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0575347009.jpg,copied
0575347010,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0575347010.jpg,/images/057/0575347010.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0575347010.jpg,copied
0575347011,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0575347011.jpg,/images/057/0575347011.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0575347011.jpg,copied
0575347014,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0575347014.jpg,/images/057/0575347014.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0575347014.jpg,copied
0575542001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0575542001.jpg,/images/057/0575542001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0575542001.jpg,copied
0575542011,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0575542011.jpg,/images/057/0575542011.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0575542011.jpg,copied
0575542014,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0575542014.jpg,/images/057/0575542014.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0575542014.jpg,copied
0575836001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0575836001.jpg,/images/057/0575836001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0575836001.jpg,copied
0575836002,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0575836002.jpg,/images/057/0575836002.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0575836002.jpg,copied
0576050001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0576050001.jpg,/images/057/0576050001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0576050001.jpg,copied
0576058001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0576058001.jpg,/images/057/0576058001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0576058001.jpg,copied
0576693001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0576693001.jpg,/images/057/0576693001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0576693001.jpg,copied
0576859003,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0576859003.jpg,/images/057/0576859003.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0576859003.jpg,copied
0576859004,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0576859004.jpg,/images/057/0576859004.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0576859004.jpg,copied
0576897001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0576897001.jpg,/images/057/0576897001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0576897001.jpg,copied
0577648001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0577648001.jpg,/images/057/0577648001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0577648001.jpg,copied
0577992001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0577992001.jpg,/images/057/0577992001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0577992001.jpg,copied
0577992002,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0577992002.jpg,/images/057/0577992002.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0577992002.jpg,copied
0578476001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0578476001.jpg,/images/057/0578476001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0578476001.jpg,copied
0578478001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0578478001.jpg,/images/057/0578478001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0578478001.jpg,copied
0578478006,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0578478006.jpg,/images/057/0578478006.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0578478006.jpg,copied
0578487002,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0578487002.jpg,/images/057/0578487002.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0578487002.jpg,copied
0579302001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579302001.jpg,/images/057/0579302001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579302001.jpg,copied
0579302004,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579302004.jpg,/images/057/0579302004.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579302004.jpg,copied
0579302005,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579302005.jpg,/images/057/0579302005.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579302005.jpg,copied
0579302006,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579302006.jpg,/images/057/0579302006.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579302006.jpg,copied
0579302007,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579302007.jpg,/images/057/0579302007.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579302007.jpg,copied
0579302008,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579302008.jpg,/images/057/0579302008.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579302008.jpg,copied
0579302009,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579302009.jpg,/images/057/0579302009.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579302009.jpg,copied
0579302010,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579302010.jpg,/images/057/0579302010.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579302010.jpg,copied
0579302011,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579302011.jpg,/images/057/0579302011.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579302011.jpg,copied
0579302012,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579302012.jpg,/images/057/0579302012.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579302012.jpg,copied
0579302013,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579302013.jpg,/images/057/0579302013.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579302013.jpg,copied
0579302014,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579302014.jpg,/images/057/0579302014.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579302014.jpg,copied
0579302015,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579302015.jpg,/images/057/0579302015.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579302015.jpg,copied
0579302018,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579302018.jpg,/images/057/0579302018.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579302018.jpg,copied
0579410002,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579410002.jpg,/images/057/0579410002.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579410002.jpg,copied
0579410003,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579410003.jpg,/images/057/0579410003.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579410003.jpg,copied
0579541001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541001.jpg,/images/057/0579541001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541001.jpg,copied
0579541004,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541004.jpg,/images/057/0579541004.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541004.jpg,copied
0579541007,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541007.jpg,/images/057/0579541007.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541007.jpg,copied
0579541009,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541009.jpg,/images/057/0579541009.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541009.jpg,copied
0579541011,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541011.jpg,/images/057/0579541011.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541011.jpg,copied
0579541026,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541026.jpg,/images/057/0579541026.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541026.jpg,copied
0579541030,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541030.jpg,/images/057/0579541030.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541030.jpg,copied
0579541031,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541031.jpg,/images/057/0579541031.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541031.jpg,copied
0579541035,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541035.jpg,/images/057/0579541035.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541035.jpg,copied
0579541036,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541036.jpg,/images/057/0579541036.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541036.jpg,copied
0579541038,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541038.jpg,/images/057/0579541038.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541038.jpg,copied
0579541041,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541041.jpg,/images/057/0579541041.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541041.jpg,copied
0579541042,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541042.jpg,/images/057/0579541042.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541042.jpg,copied
0579541052,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541052.jpg,/images/057/0579541052.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541052.jpg,copied
0579541053,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541053.jpg,/images/057/0579541053.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541053.jpg,copied
0579541072,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541072.jpg,/images/057/0579541072.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541072.jpg,copied
0579541074,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541074.jpg,/images/057/0579541074.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541074.jpg,copied
0579541075,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541075.jpg,/images/057/0579541075.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541075.jpg,copied
0579541076,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541076.jpg,/images/057/0579541076.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541076.jpg,copied
0579541077,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541077.jpg,/images/057/0579541077.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541077.jpg,copied
0579541086,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541086.jpg,/images/057/0579541086.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541086.jpg,copied
0579541087,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541087.jpg,/images/057/0579541087.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541087.jpg,copied
0579541089,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541089.jpg,/images/057/0579541089.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541089.jpg,copied
0579541095,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/057/0579541095.jpg,/images/057/0579541095.jpg,/kaggle/working/hm-recommender/demo_export/public/images/057/0579541095.jpg,copied
0580000001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0580000001.jpg,/images/058/0580000001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0580000001.jpg,copied
0580770001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0580770001.jpg,/images/058/0580770001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0580770001.jpg,copied
0580840001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0580840001.jpg,/images/058/0580840001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0580840001.jpg,copied
0581162001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0581162001.jpg,/images/058/0581162001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0581162001.jpg,missing_source
0581178007,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0581178007.jpg,/images/058/0581178007.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0581178007.jpg,copied
0581178008,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0581178008.jpg,/images/058/0581178008.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0581178008.jpg,copied
0581298005,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0581298005.jpg,/images/058/0581298005.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0581298005.jpg,copied
0581452001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0581452001.jpg,/images/058/0581452001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0581452001.jpg,copied
0581566001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0581566001.jpg,/images/058/0581566001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0581566001.jpg,copied
0581971001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0581971001.jpg,/images/058/0581971001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0581971001.jpg,copied
0582165001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0582165001.jpg,/images/058/0582165001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0582165001.jpg,copied
0582165002,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0582165002.jpg,/images/058/0582165002.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0582165002.jpg,copied
0582480032,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0582480032.jpg,/images/058/0582480032.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0582480032.jpg,copied
0583534002,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0583534002.jpg,/images/058/0583534002.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0583534002.jpg,copied
0583534004,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0583534004.jpg,/images/058/0583534004.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0583534004.jpg,copied
0583534009,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0583534009.jpg,/images/058/0583534009.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0583534009.jpg,copied
0583534010,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0583534010.jpg,/images/058/0583534010.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0583534010.jpg,copied
0583534011,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0583534011.jpg,/images/058/0583534011.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0583534011.jpg,copied
0583534013,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0583534013.jpg,/images/058/0583534013.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0583534013.jpg,copied
0583534014,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0583534014.jpg,/images/058/0583534014.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0583534014.jpg,copied
0583534015,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0583534015.jpg,/images/058/0583534015.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0583534015.jpg,copied
0583534018,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0583534018.jpg,/images/058/0583534018.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0583534018.jpg,copied
0583732002,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0583732002.jpg,/images/058/0583732002.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0583732002.jpg,copied
0584631017,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0584631017.jpg,/images/058/0584631017.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0584631017.jpg,copied
0584631051,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0584631051.jpg,/images/058/0584631051.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0584631051.jpg,copied
0584631076,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0584631076.jpg,/images/058/0584631076.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0584631076.jpg,copied
0585355001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0585355001.jpg,/images/058/0585355001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0585355001.jpg,copied
0585482001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0585482001.jpg,/images/058/0585482001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0585482001.jpg,copied
0586257001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0586257001.jpg,/images/058/0586257001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0586257001.jpg,copied
0586257002,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0586257002.jpg,/images/058/0586257002.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0586257002.jpg,copied
0586896030,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0586896030.jpg,/images/058/0586896030.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0586896030.jpg,copied
0586896037,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0586896037.jpg,/images/058/0586896037.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0586896037.jpg,copied
0586896039,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0586896039.jpg,/images/058/0586896039.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0586896039.jpg,copied
0587229001,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0587229001.jpg,/images/058/0587229001.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0587229001.jpg,copied
0588148002,/kaggle/input/competitions/h-and-m-personalized-fashion-recommendations/images/058/0588148002.jpg,/images/058/0588148002.jpg,/kaggle/working/hm-recommender/demo_export/public/images/058/0588148002.jpg,copied
