query_article_idx,similar_article_idx,rank,similarity_score,method,similar_product_type_name,similar_product_group_name,similar_colour_group_name,similar_section_name,similar_garment_group_name,query_article_id,query_prod_name,query_image_url,similar_article_id,similar_prod_name,similar_image_url
1469,13776,18,0.7746160626411438,als_item_embedding_cosine,Bikini top,Swimwear,Black,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0559649001,Timeless Padded,/images/055/0559649001.jpg
1469,26098,19,0.7722098231315613,als_item_embedding_cosine,Swimwear bottom,Swimwear,Black,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0615941001,Everlacing Love Brief,/images/061/0615941001.jpg
1469,20850,20,0.7718642354011536,als_item_embedding_cosine,Bikini top,Swimwear,Black,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0590928001,New Girl Push Top,/images/059/0590928001.jpg
1469,1480,1,0.9611963110111018,metadata_tfidf_cosine,Swimwear bottom,Swimwear,Light Blue,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0351484039,Lazer Razer Brief,/images/035/0351484039.jpg
1469,1482,2,0.9610801586113,metadata_tfidf_cosine,Swimwear bottom,Swimwear,Red,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0351484042,Lazer Razer Brief,/images/035/0351484042.jpg
1469,1475,3,0.9610801586113,metadata_tfidf_cosine,Swimwear bottom,Swimwear,Red,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0351484027,Lazer Razer Brief,/images/035/0351484027.jpg
1469,1470,4,0.9610801586113,metadata_tfidf_cosine,Swimwear bottom,Swimwear,Red,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0351484009,LAZER RAZER brief,/images/035/0351484009.jpg
1469,1473,5,0.9610801586113,metadata_tfidf_cosine,Swimwear bottom,Swimwear,Other Red,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0351484014,LAZER RAZER brief (1),/images/035/0351484014.jpg
1469,1479,6,0.9529389556283113,metadata_tfidf_cosine,Swimwear bottom,Swimwear,Dark Orange,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0351484037,Lazer Razer Brief,/images/035/0351484037.jpg
1469,1481,7,0.952110477589277,metadata_tfidf_cosine,Swimwear bottom,Swimwear,Light Yellow,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0351484041,Lazer Razer Brief,/images/035/0351484041.jpg
1469,1478,8,0.9468976468735958,metadata_tfidf_cosine,Swimwear bottom,Swimwear,White,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0351484034,Lazer Razer Brief,/images/035/0351484034.jpg
1469,1472,9,0.9468976468735958,metadata_tfidf_cosine,Swimwear bottom,Swimwear,White,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0351484013,LAZER RAZER brief (1),/images/035/0351484013.jpg
1469,1471,10,0.939748556175557,metadata_tfidf_cosine,Swimwear bottom,Swimwear,Other Red,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0351484012,LAZER RAZER brief (1),/images/035/0351484012.jpg
1469,1474,11,0.9312417955881405,metadata_tfidf_cosine,Swimwear bottom,Swimwear,Light Blue,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0351484026,Lazer Razer Brief,/images/035/0351484026.jpg
1469,1477,12,0.9295793386283002,metadata_tfidf_cosine,Swimwear bottom,Swimwear,White,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0351484033,Lazer Razer Brief,/images/035/0351484033.jpg
1469,1476,13,0.9255758720554168,metadata_tfidf_cosine,Swimwear bottom,Swimwear,Yellow,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0351484028,Lazer Razer Brief,/images/035/0351484028.jpg
1469,51505,14,0.7972547276674585,metadata_tfidf_cosine,Swimwear bottom,Swimwear,Black,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0699081001,Lazer Razer High Rise Hipster,/images/069/0699081001.jpg
1469,22655,15,0.7166319758162043,metadata_tfidf_cosine,Swimwear bottom,Swimwear,Black,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0599580052,Timeless Midrise Brief,/images/059/0599580052.jpg
1469,22636,16,0.7166319758162043,metadata_tfidf_cosine,Swimwear bottom,Swimwear,Black,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0599580001,Timeless Midrise Brief,/images/059/0599580001.jpg
1469,22661,17,0.6879121494306468,metadata_tfidf_cosine,Swimwear bottom,Swimwear,Black,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0599580072,Timeless Midrise Brief,/images/059/0599580072.jpg
1469,22657,18,0.6879121494306468,metadata_tfidf_cosine,Swimwear bottom,Swimwear,Black,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0599580056,Timeless Midrise Brief,/images/059/0599580056.jpg
1469,22638,19,0.6807279394109863,metadata_tfidf_cosine,Swimwear bottom,Swimwear,White,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0599580012,Timeless Midrise Brief,/images/059/0599580012.jpg
1469,22651,20,0.6807279394109863,metadata_tfidf_cosine,Swimwear bottom,Swimwear,White,"Womens Swimwear, beachwear",Swimwear,0351484002,Lazer Razer Brief,/images/035/0351484002.jpg,0599580044,Timeless Midrise Brief,/images/059/0599580044.jpg
1487,13912,1,0.9468846321105957,als_item_embedding_cosine,Bra,Underwear,White,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0560389002,Rae Padded (Idro) 2p,/images/056/0560389002.jpg
1487,1492,2,0.9154202938079834,als_item_embedding_cosine,Bra,Underwear,Light Beige,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0351933051,Kelly Lace Padded Idro 2p,/images/035/0351933051.jpg
1487,61066,3,0.9024043083190918,als_item_embedding_cosine,Bra,Underwear,Black,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0732093001,Liza fancy. Padded 2p,/images/073/0732093001.jpg
1487,59860,4,0.8949098587036133,als_item_embedding_cosine,Bra,Underwear,White,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0725334002,Lily padded 2p,/images/072/0725334002.jpg
1487,1493,5,0.8930557370185852,als_item_embedding_cosine,Bra,Underwear,Pink,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0351933052,Kelly Lace Padded Idro 2p,/images/035/0351933052.jpg
1487,1488,6,0.8921022415161133,als_item_embedding_cosine,Bra,Underwear,Light Beige,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0351933029,Kelly Lace Padded Idro 2p,/images/035/0351933029.jpg
1487,6714,7,0.8787078261375427,als_item_embedding_cosine,Bra,Underwear,White,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0508318016,Liza Padded (Idro) 2pk,/images/050/0508318016.jpg
1487,6708,8,0.870970606803894,als_item_embedding_cosine,Bra,Underwear,Black,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0508318001,Liza Padded (Idro) 2pk,/images/050/0508318001.jpg
1487,63494,9,0.8641507625579834,als_item_embedding_cosine,Bra,Underwear,White,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0739364001,Evie Padded (Milano) 2pk,/images/073/0739364001.jpg
1487,59859,10,0.8565582036972046,als_item_embedding_cosine,Bra,Underwear,Light Grey,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0725334001,Lily padded 2p,/images/072/0725334001.jpg
1487,1491,11,0.855191707611084,als_item_embedding_cosine,Bra,Underwear,Dark Purple,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0351933046,Kelly Lace Padded Idro 2p,/images/035/0351933046.jpg
1487,8899,12,0.8451957702636719,als_item_embedding_cosine,Bra,Underwear,Dark Red,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0526842006,Juni Padded (Idro) 2p,/images/052/0526842006.jpg
1487,6712,13,0.8445071578025818,als_item_embedding_cosine,Bra,Underwear,Black,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0508318011,Liza Padded (Idro) 2pk,/images/050/0508318011.jpg
1487,6709,14,0.841034471988678,als_item_embedding_cosine,Bra,Underwear,White,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0508318008,Liza Padded (Idro) 2pk,/images/050/0508318008.jpg
1487,13917,15,0.8391474485397339,als_item_embedding_cosine,Bra,Underwear,Pink,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0560389014,Rae Padded (Idro) 2p,/images/056/0560389014.jpg
1487,59435,16,0.8386821746826172,als_item_embedding_cosine,Bra,Underwear,Dark Grey,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0723469007,Kelly Push (Melbourne) ctn 2p,/images/072/0723469007.jpg
1487,4,17,0.8366487622261047,als_item_embedding_cosine,Bra,Underwear,White,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0110065002,OP T-shirt (Idro),/images/011/0110065002.jpg
1487,31270,18,0.8328312635421753,als_item_embedding_cosine,Underwear bottom,Underwear,Black,Divided Basics,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0631649007,Chanelle micro,/images/063/0631649007.jpg
1487,6711,19,0.8286754488945007,als_item_embedding_cosine,Bra,Underwear,Light Beige,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0508318010,Liza Padded (Idro) 2pk,/images/050/0508318010.jpg
1487,6710,20,0.8280055522918701,als_item_embedding_cosine,Bra,Underwear,Dark Red,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0508318009,Liza Padded (Idro) 2pk,/images/050/0508318009.jpg
1487,1490,1,0.9648433187948376,metadata_tfidf_cosine,Bra,Underwear,Dark Turquoise,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0351933041,Kelly Lace Padded Idro 2p,/images/035/0351933041.jpg
1487,1493,2,0.9628921154674317,metadata_tfidf_cosine,Bra,Underwear,Pink,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0351933052,Kelly Lace Padded Idro 2p,/images/035/0351933052.jpg
1487,1488,3,0.9550129350640254,metadata_tfidf_cosine,Bra,Underwear,Light Beige,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0351933029,Kelly Lace Padded Idro 2p,/images/035/0351933029.jpg
1487,1492,4,0.9550129350640254,metadata_tfidf_cosine,Bra,Underwear,Light Beige,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0351933051,Kelly Lace Padded Idro 2p,/images/035/0351933051.jpg
1487,1489,5,0.9456165299493448,metadata_tfidf_cosine,Bra,Underwear,Greenish Khaki,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0351933038,Kelly Lace Padded Idro 2p,/images/035/0351933038.jpg
1487,1491,6,0.9243592635833588,metadata_tfidf_cosine,Bra,Underwear,Dark Purple,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0351933046,Kelly Lace Padded Idro 2p,/images/035/0351933046.jpg
1487,59860,7,0.8304991986746835,metadata_tfidf_cosine,Bra,Underwear,White,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0725334002,Lily padded 2p,/images/072/0725334002.jpg
1487,59861,8,0.7806025870920356,metadata_tfidf_cosine,Bra,Underwear,Dark Green,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0725334003,Lily padded 2p,/images/072/0725334003.jpg
1487,59859,9,0.7552792301772691,metadata_tfidf_cosine,Bra,Underwear,Light Grey,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0725334001,Lily padded 2p,/images/072/0725334001.jpg
1487,13912,10,0.7549343675341271,metadata_tfidf_cosine,Bra,Underwear,White,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0560389002,Rae Padded (Idro) 2p,/images/056/0560389002.jpg
1487,13914,11,0.7168525229577373,metadata_tfidf_cosine,Bra,Underwear,Pink,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0560389006,Rae Padded (Idro) 2p,/images/056/0560389006.jpg
1487,13917,12,0.7168525229577373,metadata_tfidf_cosine,Bra,Underwear,Pink,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0560389014,Rae Padded (Idro) 2p,/images/056/0560389014.jpg
1487,13915,13,0.7150980553278945,metadata_tfidf_cosine,Bra,Underwear,Dark Blue,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0560389011,Rae Padded (Idro) 2p,/images/056/0560389011.jpg
1487,13916,14,0.713134082490251,metadata_tfidf_cosine,Bra,Underwear,Dark Pink,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0560389013,Rae Padded (Idro) 2p,/images/056/0560389013.jpg
1487,13913,15,0.705181368760724,metadata_tfidf_cosine,Bra,Underwear,Light Green,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0560389005,Rae Padded (Idro) 2p,/images/056/0560389005.jpg
1487,8898,16,0.700934601692405,metadata_tfidf_cosine,Bra,Underwear,Pink,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0526842005,Juni Padded (Idro) 2p,/images/052/0526842005.jpg
1487,8899,17,0.6958137526007232,metadata_tfidf_cosine,Bra,Underwear,Dark Red,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0526842006,Juni Padded (Idro) 2p,/images/052/0526842006.jpg
1487,61066,18,0.6573310069867516,metadata_tfidf_cosine,Bra,Underwear,Black,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0732093001,Liza fancy. Padded 2p,/images/073/0732093001.jpg
1487,85830,19,0.6393161954905497,metadata_tfidf_cosine,Bra,Underwear,Light Beige,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0821140003,Kelly padded (milano) 2p,/images/082/0821140003.jpg
1487,13667,20,0.6236193110728148,metadata_tfidf_cosine,Bra,Underwear,White,Womens Lingerie,"Under-, Nightwear",0351933001,Kelly Lace Padded Idro 2p,/images/035/0351933001.jpg,0559226002,Audery padded idro,/images/055/0559226002.jpg
1512,1513,1,0.9606147408485413,als_item_embedding_cosine,Vest top,Garment Upper body,White,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0355072002,Anita Tank (1),/images/035/0355072002.jpg
1512,48509,2,0.9223728179931641,als_item_embedding_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0692226003,Anita Tank,/images/069/0692226003.jpg
1512,1514,3,0.9140465259552002,als_item_embedding_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0355072003,Anita Tank (1),/images/035/0355072003.jpg
1512,48510,4,0.8823513984680176,als_item_embedding_cosine,Vest top,Garment Upper body,White,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0692226004,Anita Tank,/images/069/0692226004.jpg
1512,0,5,0.8641341328620911,als_item_embedding_cosine,Vest top,Garment Upper body,Black,Womens Everyday Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0108775015,Strap top,/images/010/0108775015.jpg
1512,48511,6,0.8578184843063354,als_item_embedding_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0692226008,Anita Tank,/images/069/0692226008.jpg
1512,78780,7,0.8495216369628906,als_item_embedding_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0795675001,Gabbi tank/nina/nelia,/images/079/0795675001.jpg
1512,1526,8,0.8450509905815125,als_item_embedding_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0355569001,Nicky Long,/images/035/0355569001.jpg
1512,15137,9,0.8324968814849854,als_item_embedding_cosine,Vest top,Garment Upper body,Black,Womens Everyday Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0565379001,Moa tank,/images/056/0565379001.jpg
1512,48508,10,0.8213137984275818,als_item_embedding_cosine,Vest top,Garment Upper body,Dark Pink,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0692226002,Anita Tank,/images/069/0692226002.jpg
1512,1527,11,0.8185507655143738,als_item_embedding_cosine,Vest top,Garment Upper body,White,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0355569002,Nicky Long,/images/035/0355569002.jpg
1512,28586,12,0.8172245025634766,als_item_embedding_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0623522001,Nina Strap,/images/062/0623522001.jpg
1512,1,13,0.8139945864677429,als_item_embedding_cosine,Vest top,Garment Upper body,White,Womens Everyday Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0108775044,Strap top,/images/010/0108775044.jpg
1512,78781,14,0.8070854544639587,als_item_embedding_cosine,Vest top,Garment Upper body,White,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0795675003,Gabbi tank/nina/nelia,/images/079/0795675003.jpg
1512,1528,15,0.8009503483772278,als_item_embedding_cosine,Vest top,Garment Upper body,Dark Blue,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0355569004,Nicky Long,/images/035/0355569004.jpg
1512,125,16,0.7940406799316406,als_item_embedding_cosine,Socks,Socks & Tights,Black,Divided Basics,"Under-, Nightwear",0355072001,Anita Tank (1),/images/035/0355072001.jpg,0181448022,Jenny 5-pack,/images/018/0181448022.jpg
1512,1530,17,0.793759822845459,als_item_embedding_cosine,Vest top,Garment Upper body,Greenish Khaki,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0355569011,Nicky Long,/images/035/0355569011.jpg
1512,15149,18,0.7884077429771423,als_item_embedding_cosine,Vest top,Garment Upper body,Light Pink,Womens Everyday Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0565379025,Moa tank,/images/056/0565379025.jpg
1512,15138,19,0.7848172783851624,als_item_embedding_cosine,Vest top,Garment Upper body,White,Womens Everyday Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0565379002,Moa tank,/images/056/0565379002.jpg
1512,47253,20,0.782046377658844,als_item_embedding_cosine,Vest top,Garment Upper body,Black,Womens Everyday Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0688463001,Straptop 2-pack,/images/068/0688463001.jpg
1512,1514,1,0.9476772311613074,metadata_tfidf_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0355072003,Anita Tank (1),/images/035/0355072003.jpg
1512,1513,2,0.9122647067294088,metadata_tfidf_cosine,Vest top,Garment Upper body,White,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0355072002,Anita Tank (1),/images/035/0355072002.jpg
1512,1518,3,0.8722719945152457,metadata_tfidf_cosine,Vest top,Garment Upper body,Light Green,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0355072045,Anita Tank (1),/images/035/0355072045.jpg
1512,1516,4,0.8708403143036322,metadata_tfidf_cosine,Vest top,Garment Upper body,Dark Blue,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0355072009,Anita Tank (1),/images/035/0355072009.jpg
1512,1517,5,0.8647149916506309,metadata_tfidf_cosine,Vest top,Garment Upper body,Pink,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0355072031,Anita Tank (1),/images/035/0355072031.jpg
1512,1515,6,0.8601428361770406,metadata_tfidf_cosine,Vest top,Garment Upper body,Dark Pink,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0355072004,Anita Tank (1),/images/035/0355072004.jpg
1512,48509,7,0.7620375519040644,metadata_tfidf_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0692226003,Anita Tank,/images/069/0692226003.jpg
1512,48511,8,0.7223340727446609,metadata_tfidf_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0692226008,Anita Tank,/images/069/0692226008.jpg
1512,48507,9,0.7204562399733269,metadata_tfidf_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0692226001,Anita Tank,/images/069/0692226001.jpg
1512,48510,10,0.6843184260434563,metadata_tfidf_cosine,Vest top,Garment Upper body,White,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0692226004,Anita Tank,/images/069/0692226004.jpg
1512,48512,11,0.6757150815837627,metadata_tfidf_cosine,Vest top,Garment Upper body,Beige,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0692226011,Anita Tank,/images/069/0692226011.jpg
1512,70602,12,0.6684724607939356,metadata_tfidf_cosine,Vest top,Garment Upper body,Black,Divided Projects,Unknown,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0761146001,DIV Anita tank,/images/076/0761146001.jpg
1512,48508,13,0.6480938116646451,metadata_tfidf_cosine,Vest top,Garment Upper body,Dark Pink,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0692226002,Anita Tank,/images/069/0692226002.jpg
1512,96132,14,0.6329439881024438,metadata_tfidf_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0869169001,Kim racing tank,/images/086/0869169001.jpg
1512,68777,15,0.6316890223198922,metadata_tfidf_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0755575001,Lotta tank,/images/075/0755575001.jpg
1512,63858,16,0.6160566019292508,metadata_tfidf_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0739845001,Bea tank 2-pack,/images/073/0739845001.jpg
1512,79225,17,0.569146343388162,metadata_tfidf_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0796870001,Gabbi rib tank,/images/079/0796870001.jpg
1512,96133,18,0.5631479010755422,metadata_tfidf_cosine,Vest top,Garment Upper body,White,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0869169002,Kim racing tank,/images/086/0869169002.jpg
1512,100907,19,0.5613954055027477,metadata_tfidf_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0892910001,Nelia tank,/images/089/0892910001.jpg
1512,78786,20,0.5585658781344024,metadata_tfidf_cosine,Vest top,Garment Upper body,Light Orange,Divided Basics,Jersey Basic,0355072001,Anita Tank (1),/images/035/0355072001.jpg,0795675009,Gabbi tank,/images/079/0795675009.jpg
1513,1512,1,0.9606147408485413,als_item_embedding_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072002,Anita Tank (1),/images/035/0355072002.jpg,0355072001,Anita Tank (1),/images/035/0355072001.jpg
1513,48510,2,0.8966618776321411,als_item_embedding_cosine,Vest top,Garment Upper body,White,Divided Basics,Jersey Basic,0355072002,Anita Tank (1),/images/035/0355072002.jpg,0692226004,Anita Tank,/images/069/0692226004.jpg
1513,48509,3,0.8923311829566956,als_item_embedding_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072002,Anita Tank (1),/images/035/0355072002.jpg,0692226003,Anita Tank,/images/069/0692226003.jpg
1513,1514,4,0.8752775192260742,als_item_embedding_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072002,Anita Tank (1),/images/035/0355072002.jpg,0355072003,Anita Tank (1),/images/035/0355072003.jpg
1513,1527,5,0.8683024644851685,als_item_embedding_cosine,Vest top,Garment Upper body,White,Divided Basics,Jersey Basic,0355072002,Anita Tank (1),/images/035/0355072002.jpg,0355569002,Nicky Long,/images/035/0355569002.jpg
1513,48511,6,0.8487406969070435,als_item_embedding_cosine,Vest top,Garment Upper body,Black,Divided Basics,Jersey Basic,0355072002,Anita Tank (1),/images/035/0355072002.jpg,0692226008,Anita Tank,/images/069/0692226008.jpg
1513,1,7,0.8450398445129395,als_item_embedding_cosine,Vest top,Garment Upper body,White,Womens Everyday Basics,Jersey Basic,0355072002,Anita Tank (1),/images/035/0355072002.jpg,0108775044,Strap top,/images/010/0108775044.jpg
1513,0,8,0.8433566093444824,als_item_embedding_cosine,Vest top,Garment Upper body,Black,Womens Everyday Basics,Jersey Basic,0355072002,Anita Tank (1),/images/035/0355072002.jpg,0108775015,Strap top,/images/010/0108775015.jpg
